2,2.861479192318018E-4,4.2954518632663795E-5
3,4.1052795779677526E-4,2.4384063565938892E-4
2,2.621460175887953E-4,4.97726653253856E-4
2,2.764874303831684E-4,1.9664965062502152E-4
2,2.8254977730352753E-4,6.448163801797936E-5
2,2.696975575951819E-4,4.4089229108088056E-4
2,2.811481202650984E-4,2.069135316334354E-4
3,3.935230697752605E-4,7.497817283694335E-5
2,2.9691956854109624E-4,7.360662208802757E-5
2,2.76320366774044E-4,1.443455612059143E-4
2,2.6425080305574685E-4,5.876179306918734E-4
2,2.7026832258159663E-4,1.2380145822617856E-4
3,3.8989676865770843E-4,8.042958376127E-4
2,2.7594091032175235E-4,8.713900673099587E-5
2,2.846806879757586E-4,2.664977157952695E-4
44,0.004581379426797966,0.06829259111153325
2,2.9738700445139203E-4,1.7386183090375027E-5
61,0.0063872738742215,0.12277064508518433
2,2.8166472085631886E-4,8.666838593605753E-5
52,0.005621383227219509,0.08114224873918537
2,2.6213844116926006E-4,9.496343040341383E-5
28,0.002938408346811191,0.043155151884999444
2,2.9051043199279685E-4,4.404869907205732E-5
98,0.010220768471803785,0.24210451155896118
2,2.687775235951669E-4,2.447348071399143E-4
9,9.859366566184267E-4,0.006324714785707416
2,2.7925772931150343E-4,5.082106634258699E-5
34,0.0036543669414187308,0.050057448244179355
2,2.5678251713609924E-4,6.62545125344132E-4
17,0.0017708190325224072,0.02238267135568527
35,0.0037045783187331835,0.06897506486455425
4,5.140445080315118E-4,0.0018809240751044643
2,2.836293806242695E-4,1.9101641518681566E-5
4,5.241261803107465E-4,6.655019269697856E-4
2,2.6921279697838564E-4,1.45329417534265E-4
2,2.793171768859791E-4,9.549712231322842E-5
4,5.301779624092926E-4,0.0010892376120933576
3,4.0097726522581235E-4,7.685547071960697E-4
5,6.425821665328241E-4,0.0024220003181844633
2,2.8545535914630547E-4,1.039808060227056E-4
3,4.391762863044686E-4,4.720828208961095E-4
2,2.728717975636105E-4,7.178321741120746E-4
2,2.5678251713609924E-4,6.62545125344132E-4
2,2.859128082336268E-4,1.5436647182043452E-4
2,2.7668393274672063E-4,1.3147947617264333E-4
3,3.90855570660806E-4,0.0015972416394750982
2,2.901856126508871E-4,1.0480640964044034E-4
3,4.0889425192137545E-4,1.794865306126783E-4
2,2.878640631938888E-4,9.162747424574272E-5
2,2.757330948176104E-4,3.769554621617258E-5
2,2.7048885582124464E-4,2.29572553509909E-4
4,5.158926395686679E-4,2.9288476308047466E-4
2,2.680180337924866E-4,2.2895245918346945E-4
4,5.127458063581921E-4,7.359209446986151E-4
4,5.199387810204892E-4,0.0010444737855406828
4,5.474180377037484E-4,4.498863686515415E-4
4,5.360211976094085E-4,0.0014860264697842387
3,4.159876405786381E-4,1.7224342921362776E-4
3,3.9462721910802457E-4,6.774023318891374E-4
2,2.745478237852265E-4,1.968829854562607E-4
2,2.8030247734287965E-4,1.0509093883138192E-4
2,2.817272617331272E-4,1.19367001747831E-4
2,2.661434389219309E-4,3.3711544489863527E-4
2,2.670263849749659E-4,3.0441211655479045E-4
3,4.218251913533376E-4,7.928692225637412E-4
4,5.06605601260937E-4,0.0013840959711371684
3,3.866999166325468E-4,0.0013861817283959787
4,5.214529401674892E-4,0.0012884637768095747
3,4.0303320081303337E-4,2.9719669453732864E-4
2,2.704219824430133E-4,1.259997694474449E-4
3,3.982202396260781E-4,2.75397456991845E-4
3,3.978875365899216E-4,3.5073809233252516E-4
4,5.375483883594159E-4,8.902296259004136E-4
2,2.878715912927614E-4,1.5099042557144087E-4
3,4.1906369761099106E-4,3.1412685751124E-4
3,4.053447165298282E-4,2.932753606671714E-4
2,2.8927057317361735E-4,6.916711048187759E-5
6,7.560545258796929E-4,0.0027085310816729073
3,4.07569810874792E-4,4.8039708049451484E-4
2,2.7497772003474887E-4,1.8354845756250298E-4
2,2.7511923754792663E-4,1.1331966397024051E-4
3,4.0676817108050806E-4,1.8665356595165016E-4
2,2.8447705555696495E-4,4.029575441593072E-5
2,2.6923835477661725E-4,1.6226220006329835E-4
2,2.978781950027665E-4,9.747289666813768E-5
4,5.144788821959877E-4,9.074059427279461E-4
2,2.8022498307019326E-4,1.5572172345461907E-4
3,3.829210046351842E-4,9.912565402129389E-4
2,2.980531601798812E-4,3.4726231583059235E-4
3,3.755904190590667E-4,8.111854746781194E-4
2,2.594129040669348E-4,8.589551684030087E-4
3,3.8901406583275437E-4,3.0655734478708967E-4
2,2.5788908334007044E-4,6.661397323188697E-4
3,3.8563224560030887E-4,7.841560458484387E-4
2,2.931097873569857E-4,7.517369626659697E-5
5,6.1589410059527E-4,8.421744219543929E-4
3,3.733950275364332E-4,6.059179747494289E-4
3,4.0750640198459337E-4,2.524295317047921E-4
3,3.9210811546487123E-4,4.3817874682531953E-4
3,3.960607264667486E-4,2.6200514735481416E-4
4,4.970986579255623E-4,5.455706987013192E-4
3,3.945711771562139E-4,6.2506822813452E-4
3,4.139803862191056E-4,3.5969686887888676E-4
2,2.599013533242884E-4,3.0849882361676587E-4
3,3.8774964671236595E-4,6.678280671955281E-4
2,2.9170740349850917E-4,8.505856404100341E-5
2,2.681123850222541E-4,8.682881764707097E-5
3,3.8815912898115004E-4,1.5115897306665937E-4
3,4.010524328009911E-4,9.877525178610186E-4
5,5.866681458636815E-4,0.0024922690158289793
3,4.0742067617937196E-4,3.79496431980667E-4
3,3.933477816716041E-4,5.159561438581326E-4
3,4.006425279721066E-4,1.801827803429842E-4
6,7.107116422065872E-4,0.005585821487868491
3,3.8985278014928474E-4,8.133251681182426E-4
2,2.77967875590756E-4,1.8202211384765834E-5
4,5.056235767591135E-4,0.0011440996975440691
4,5.297948485351834E-4,0.0010129284059105436
2,2.656107111495153E-4,5.017334904044168E-4
3,3.8061894412777324E-4,0.0013576347675013846
2,2.7467208258645363E-4,1.0160980432027332E-4
3,4.142588118467729E-4,5.013408497252502E-4
4,5.101053203812271E-4,0.0011523667336363714
2,2.9478896707112797E-4,6.30635275673639E-5
3,4.1150219188276847E-4,4.909339908168583E-4
5,6.339996330734663E-4,7.245360688502765E-4
4,5.155767761165713E-4,7.811056077161085E-4
3,3.971681153565895E-4,3.215516751410803E-4
2,2.838146787140394E-4,1.295702214759837E-4
2,2.8627966715687517E-4,8.055325621919979E-5
3,4.0671838816552504E-4,3.051314506275901E-4
6,7.667929362077934E-4,0.0028393355821988106
2,2.7772416273236944E-4,1.4642706524993593E-4
4,5.229883612487575E-4,6.540936572565571E-4
4,5.19941564398815E-4,0.0011392080117490328
5,6.022377983077892E-4,0.004483257361528032
2,2.751215534088161E-4,2.148100368936652E-4
3,3.858700689530284E-4,2.610888035688338E-4
2,2.7572073112146716E-4,4.73408049367667E-5
6,7.345668067630573E-4,0.0015648984304217793
4,4.993342051048337E-4,6.665705347538851E-4
3,3.8937119752795326E-4,2.9003140579538173E-4
8,9.641330450829714E-4,0.0037892353502435128
2,2.7273488550108853E-4,7.531702176187446E-5
3,3.8555552499302235E-4,2.7903392644764666E-4
2,2.7203634404509E-4,1.8343545977527487E-4
4,5.255109775766269E-4,6.397217913056901E-4
2,2.7035809649259376E-4,1.9321805161107923E-4
2,2.6947983379551005E-4,3.730359149660204E-4
3,4.061300782862764E-4,6.189468878975913E-4
7,8.678906013169012E-4,0.0019298504185424762
2,2.769274334154892E-4,1.3673199992834075E-4
2,2.7281980270585897E-4,1.026974828806352E-4
6,7.577183283545751E-4,9.751690512746734E-4
2,2.6748927585077624E-4,3.5788150499102295E-4
3,3.8837839932183866E-4,0.001041957384776576
2,2.729891002093389E-4,1.3299111280990966E-4
3,3.826033635823929E-4,8.849603756857899E-4
2,2.7474730444613474E-4,9.4890980750326E-5
4,5.177570051538757E-4,5.986044235757073E-4
4,4.948297594532072E-4,8.586798432363279E-4
3,3.9210021512098135E-4,0.0011589922573403987
2,2.718321896606518E-4,3.155966723529689E-4
6,7.548004102719307E-4,0.001937239431991132
4,5.486836855002056E-4,0.0014369675345033493
3,3.9770984188799074E-4,3.1254193467736226E-4
2,2.720282561619926E-4,1.1666804019911872E-4
3,4.1481903937789783E-4,4.918836463966647E-4
3,3.907924739205483E-4,8.551108022097039E-4
2,2.9153179792829216E-4,9.719080132324793E-5
2,2.608192656927382E-4,5.904571128696914E-4
2,2.8915292207269835E-4,8.596703631312426E-5
2,2.676977657641189E-4,1.511920503550212E-4
4,5.088777517894662E-4,9.220852056892962E-4
2,2.594355928203238E-4,3.926436275329759E-4
4,5.152670088446648E-4,9.05395912149401E-4
3,3.8550546260806716E-4,9.449418351309389E-4
3,4.1347543918908555E-4,2.0335760222958482E-4
3,4.175466542064777E-4,3.4396607576636813E-4
6,7.544181585092808E-4,0.001459108725870111
2,2.9248759565553273E-4,7.385951777318531E-5
6,7.565379855770701E-4,0.0033269590659926805
2,2.8826328210400745E-4,1.1015043515224819E-4
3,4.0569022185746046E-4,2.917168042344563E-4
2,2.7080860776873355E-4,3.929763953600331E-4
2,2.584425714622375E-4,0.0
3,4.14763721272766E-4,1.7556683673040265E-4
3,4.004427670095113E-4,5.856446002462783E-4
2,2.8325585152088196E-4,4.4889425518137114E-5
3,3.946685931189391E-4,4.943305904000103E-5
3,3.8863747301874743E-4,6.556203204657115E-4
3,3.77500157678942E-4,5.887588477407295E-4
2,2.9649248409093935E-4,1.5921877257516482E-4
2,2.87054516957988E-4,9.004845319710456E-5
4,5.113564849975692E-4,9.950146999739647E-4
6,7.607919682027679E-4,0.0015960549886363214
3,4.0294302758923846E-4,0.0010131804354818123
3,4.0062231385066724E-4,2.9405108246530247E-4
2,2.541205483342919E-4,8.76138505612667E-4
2,2.8774952302206783E-4,2.6078042644959426E-5
2,2.675931454750682E-4,2.4575546892107174E-4
2,2.748941349062027E-4,3.990737193173856E-4
3,4.0008334339733696E-4,5.774404276010636E-4
2,2.835455414739281E-4,5.710628833875045E-5
3,4.0966561840140883E-4,1.0796294236858205E-4
5,6.268866083651956E-4,0.0016731577263890513
3,4.0003842544903843E-4,4.977033739412706E-4
4,5.005650050554003E-4,0.0021331432059395346
3,4.058511007764153E-4,2.041813070153474E-4
2,2.7223949600343095E-4,2.3728074882429245E-4
2,2.799000621720696E-4,2.9597611155561344E-5
3,4.0667686121503567E-4,3.054915628003564E-4
2,2.687352734900634E-4,1.6164849905544424E-4
4,4.96363752353955E-4,6.988342024095454E-4
2,2.643967063902407E-4,3.7870766644243237E-4
3,4.1180107529981006E-4,4.827517859698199E-4
3,3.880335639838225E-4,2.4766201162833035E-4
2,2.5930002215426433E-4,9.424606861405434E-4
3,4.011064198545238E-4,4.769491569951508E-4
5,6.536661187359667E-4,0.0015059909506965948
5,6.064532100592427E-4,0.0012845603655669362
4,5.153622476889299E-4,0.0012799640040968778
4,5.007715259336195E-4,0.0011448147489069808
2,2.625070350398804E-4,5.304562670588236E-4
3,4.0380133699771073E-4,3.9225316164659353E-4
2,2.577238768789583E-4,5.423121293412292E-4
4,5.049425637429873E-4,0.0014028524690006049
3,4.060090888870835E-4,3.424974849595932E-4
7,8.519970558882065E-4,0.001532751039211718
5,6.246684522503241E-4,0.001975700343092891
3,3.757946552892261E-4,1.4746440454154367E-4
4,4.940207457784183E-4,3.7013431758509943E-4
3,4.046527245608481E-4,2.752785181813472E-4
3,3.953012741032042E-4,4.787832065692169E-4
12,0.0014118153196232756,0.004185157585933628
5,6.069051363489104E-4,0.0027784416459056996
5,6.093252627267155E-4,0.0025894051017088734
3,3.911304709080375E-4,8.803330702593617E-4
5,6.602578682622261E-4,0.0012870535980638188
2,2.737572151398977E-4,9.58353182948387E-5
6,7.489226086889002E-4,0.0015548613802193402
11,0.00125719986466232,0.004509410269801782
3,3.8657250442753263E-4,0.0011801293706834312
3,3.719240700208716E-4,7.143759266371974E-4
6,7.508861895742915E-4,0.0016739589965621836
5,6.00035567411105E-4,0.0015368565262370631
3,4.063358518330029E-4,7.369698598630081E-4
6,7.351891684670025E-4,0.004030877767214405
2,2.6494634248527235E-4,4.7450082625607955E-4
4,5.087133367374738E-4,0.001865708649799021
2,2.973686584082923E-4,9.193430387107795E-5
7,8.260199047585702E-4,0.0024033650240668997
3,3.980300970489954E-4,3.995483531601894E-4
7,8.305696319104649E-4,0.002866787465491295
7,8.454633929576277E-4,0.0036678260929147947
8,9.380414894319115E-4,0.0060305940615389365
8,9.421604129253727E-4,0.005325243410347742
3,4.0173953880347343E-4,2.560924182494971E-4
4,4.8440843194582576E-4,0.002408556110401918
3,4.1365529129469737E-4,1.555660785989656E-4
6,7.391490028843632E-4,0.0014475189380537326
5,5.957958133456177E-4,0.0018824128395589176
5,6.134807626472264E-4,0.0012656609799789951
3,3.9320875920756415E-4,4.1550032801320684E-4
2,2.6802090737821857E-4,1.1629563921217187E-4
6,6.986460722831038E-4,0.002904672748773894
5,6.125260766578657E-4,0.001670287335887658
7,8.099838858081559E-4,0.001735451537557372
8,9.830400330312233E-4,0.0020604932227046083
4,5.049020613529262E-4,9.676904400857552E-4
3,3.912825112081213E-4,4.957723168684568E-4
6,7.404447657318384E-4,0.0034794281420050333
3,3.9169072809682034E-4,6.16522835764805E-4
3,3.6531268547843564E-4,0.0012648168103987264
5,5.861233994171081E-4,0.00139605034686541
2,2.614021135330505E-4,7.268636709016354E-4
5,6.022609856720668E-4,0.001777274466516004
5,5.785423649777951E-4,0.002473557214947725
9,0.0010611715363208739,0.003942034957789196
5,6.275271075143958E-4,0.0019022146964894964
11,0.001250963670876764,0.004387525518351299
9,0.0010716034227417563,0.003029523492328855
3,3.872753069216999E-4,5.816751602665171E-4
5,5.941649513986045E-4,0.0014465084874525184
4,4.986441525906485E-4,9.717375617852396E-4
8,9.270349627392071E-4,0.005778421971822584
3,3.7284360846605644E-4,8.847876595421214E-4
2,2.6622168258396176E-4,1.8776354956055337E-4
4,4.963839501692747E-4,0.0015836281013079084
10,0.0011768354450629134,0.0044377009069486
9,0.0010261729390697895,0.00778049953681605
10,0.0011579690761176996,0.006721227311594023
3,3.727016532559639E-4,9.578951417665904E-4
6,7.118934182367178E-4,0.0026901216967504787
6,6.995641634992973E-4,0.0026214512155482996
3,3.765983982802213E-4,7.063026883306688E-4
13,0.0014845317029526042,0.009122110946488663
2,2.998400410747162E-4,8.534159657359275E-5
2,2.6691672097696093E-4,3.97359562052359E-4
4,4.886322231962729E-4,9.685119727309522E-4
3,3.7311346936625024E-4,4.4006057715745755E-4
6,7.106514275447861E-4,0.002403210717575158
3,3.825515472648634E-4,2.475847025354675E-4
4,4.958732359311577E-4,7.564825677913392E-4
3,3.7635565465648043E-4,5.731172702053658E-4
3,3.6442123229524E-4,0.0016264905580309272
4,5.027780813583847E-4,0.0011003217495736807
4,4.886871317483148E-4,0.0012208187189852956
5,5.711949139731191E-4,0.0013153484493083943
3,3.936828871632279E-4,8.996142079672987E-4
2,2.8394546732882426E-4,1.2145414307850825E-4
2,2.894173499342879E-4,1.1106562171081869E-4
2,2.8391196316380774E-4,9.949163561966598E-5
2,2.8646043608791127E-4,2.3220799090760224E-5
2,2.8179232470871635E-4,4.6596270443016816E-4
2,2.8523408136094444E-4,9.631956175318513E-5
2,2.8039219484725397E-4,7.026740708006689E-5
2,3.0251821618764693E-4,3.705717756929809E-5
11,0.0012377191151590103,0.005988985715899318
6,7.270187954452963E-4,0.0015331721880803017
7,8.235205121934297E-4,0.0035819412182587825
2,2.668768181466081E-4,2.878419774816769E-4
2,2.7209597901388843E-4,1.560786653478763E-4
7,8.301651993467002E-4,0.004605607006462899
7,8.21046463135931E-4,0.006180060113717494
3,3.6596242885472496E-4,4.762997118542619E-4
6,7.308319590113638E-4,0.0034526135633750235
3,3.7190361978767185E-4,5.943382250917252E-4
5,6.139435137086945E-4,0.002148839311715641
2,2.836268577101948E-4,9.356867863852493E-5
2,2.6315557731141433E-4,2.0475749559398807E-4
2,3.0854463398586213E-4,1.2683073466020418E-4
2,2.95167391751446E-4,6.629101965306123E-5
2,2.802944493057096E-4,4.7892949502673446E-4
2,2.9887193056202195E-4,1.9707773171192224E-4
2,3.0162685445964024E-4,1.2491034829689539E-5
2,3.1252125398531505E-4,9.688513734278479E-5
6,7.2252932621996E-4,0.003291100765224082
6,7.362661521114399E-4,0.0019333078847768922
3,3.862743584112004E-4,1.461064165632328E-4
4,4.897661638441394E-4,9.098521707641292E-4
3,3.970611753446565E-4,3.228377465841906E-4
2,2.73500347514812E-4,1.424442892730214E-4
7,8.380256416844891E-4,0.003390906761723441
2,2.6754049559568534E-4,2.5163505058303586E-4
10,0.0011505513561333518,0.008682302461381243
4,4.922910719257266E-4,8.910452573994705E-4
11,0.0012948577981282345,0.004854692277846459
3,3.749755625625947E-4,0.0019302256753943817
2,2.7917747449816453E-4,6.198667761353778E-5
2,2.78081407120041E-4,1.1885306893989369E-4
2,2.9516878669150426E-4,6.324868672548395E-5
2,2.8640981359113083E-4,1.6241448846794358E-4
2,2.8271893752297136E-4,2.983209684023711E-4
2,2.842955873348738E-4,2.211302505094433E-4
3,3.940570715670471E-4,5.009188458321033E-4
2,2.860294181504026E-4,2.13020135826413E-4
12,0.0013564407340793177,0.00570444550242414
11,0.0012960427668806207,0.004757217131801736
3,3.7016853546021196E-4,0.0014212688571334248
5,5.93151615537554E-4,0.0020369365400476776
5,6.22098896604346E-4,0.001532731028011547
9,0.0010601997542416875,0.0033006488896447183
2,2.7171399648545397E-4,7.825335028316481E-4
6,7.179454470378085E-4,0.004653538505802599
2,2.8326387374390705E-4,2.678465283951034E-5
4,4.888762686116396E-4,0.002008778339433902
2,2.86306724141678E-4,4.239002603127732E-5
9,0.0010656252095796322,0.002956987509670866
3,3.9448404829223237E-4,3.6188513564538804E-4
2,2.643504406731746E-4,4.3569594941148974E-4
2,3.022458565668518E-4,1.0760323008274059E-4
2,3.019622909677793E-4,4.980256096680932E-5
2,2.864722133428025E-4,9.289402398930017E-5
2,2.7554854110940584E-4,7.078615209966644E-5
2,3.069104616506984E-4,4.4129123089023976E-5
2,3.090876198587653E-4,1.3659233340169473E-4
9,0.0010318167877748747,0.003549881662298459
3,3.6879379028710693E-4,9.102875455827612E-4
6,7.171623309767842E-4,0.001423420918469613
4,5.104773607477106E-4,7.654330402895022E-4
7,8.325773528378951E-4,0.0020007653092240004
7,7.97827107389964E-4,0.003571659198266829
4,4.894311833736154E-4,0.0010734025768648944
2,2.727298473649539E-4,1.2865321542788693E-4
3,3.7268448710707296E-4,0.0011201115560002613
2,2.7096392700710144E-4,2.6522641862596356E-4
4,4.963716818714626E-4,0.0013625380270905897
2,2.7901425802474665E-4,8.718393652191088E-5
9,0.0010576985910614295,0.007299925274430703
2,3.078555953856981E-4,5.512643681143133E-5
2,2.7982497741163977E-4,6.687024385603341E-4
2,2.84524533458504E-4,2.9316244974911075E-4
2,3.006103572416323E-4,5.80023080906538E-5
2,2.7376037617160684E-4,1.0082913301031825E-4
2,2.8929904250177675E-4,1.8227904120536291E-4
2,2.982971744671982E-4,7.549155574165137E-5
9,0.0010227992509809784,0.005111697662919328
7,8.295734231301301E-4,0.0030266028828458778
11,0.001295026538781988,0.00906491619723491
2,2.599409276809512E-4,5.352463467618059E-4
8,9.760338251502947E-4,0.002343216083220532
7,8.233247417812068E-4,0.0037214485930628823
6,7.023694753356499E-4,0.001945058927149005
5,6.238537344046808E-4,0.001876847813164232
2,2.876780059421558E-4,1.0461268653388918E-4
3,3.8601268447701487E-4,5.00093263562129E-4
2,2.6531343859873577E-4,6.808478523378245E-5
6,7.531809884224988E-4,0.003678637534911345
2,3.084692000810789E-4,7.876695471869045E-5
2,2.8360940141328877E-4,1.4097462649532983E-4
2,2.7032578174795394E-4,1.2038356955801534E-4
2,2.827988600250368E-4,5.7139249273636024E-5
2,2.641321877667137E-4,3.404838642333488E-4
2,2.9035049693488396E-4,4.869862447720217E-5
2,2.958227307179098E-4,2.9062579986734868E-5
2,2.9126907035258333E-4,8.5828273244995E-5
2,2.8222667352656157E-4,1.4850716315173844E-4
2,2.7232042074578814E-4,1.6385719521260314E-4
2,2.864157751183397E-4,1.5893368163690782E-4
2,2.759217993412757E-4,1.2335419077423313E-4
2,2.9097387455576833E-4,1.643212418305681E-4
2,2.7758573605732816E-4,8.646904798935663E-4
2,3.0553386969695863E-4,2.2413587169474396E-4
2,2.9261017166029867E-4,7.45448419943562E-5
2,2.7554938951204484E-4,3.470485215722248E-4
2,2.767057069503013E-4,1.4400760008463097E-4
2,2.5805506571577346E-4,3.9716575925318083E-4
2,2.816748571017451E-4,5.468707590942024E-5
2,2.7967256453874866E-4,6.465611160425608E-5
2,2.7693213424730313E-4,1.293925081916987E-4
2,2.6444441960977256E-4,2.288714795200296E-4
2,2.935964194594399E-4,7.8920944795742E-5
2,2.8564744616680374E-4,2.3945292302257842E-4
2,2.9199407931710563E-4,1.0567968760465128E-4
2,2.762654936155306E-4,1.0746447532497353E-4
2,2.740775815086828E-4,7.917000592625274E-5
2,3.047560811270786E-4,4.809172367947255E-5
2,2.7447823385056666E-4,0.0011150992897796207
2,2.7946391793994316E-4,1.487508663542387E-4
2,2.980739393041462E-4,1.2911579198650954E-4
2,2.766503322723734E-4,6.653026185010715E-5
2,2.89897253789882E-4,4.3244137510142853E-4
2,2.850740110548611E-4,1.4996693463698488E-4
2,3.1895041759469784E-4,7.119313945510874E-5
2,2.8834076484355383E-4,2.0951480062819756E-4
2,2.793973545738386E-4,5.150822898482405E-4
2,2.645914874664487E-4,3.7348774075704163E-4
2,2.642446328199983E-4,3.6127229936312543E-4
2,2.752781581456603E-4,4.333791853519209E-5
2,2.925746577488627E-4,4.695014179803754E-5
2,2.778906384489683E-4,9.616526731514321E-4
2,2.9469111694628325E-4,8.717424807279573E-5
3,4.0651189372901075E-4,1.0188813115973036E-4
2,2.945717409076172E-4,6.806161302065119E-5
2,3.080495176880528E-4,4.743434755665713E-5
5,6.520636357256503E-4,9.799941672419652E-4
2,2.8389313801197903E-4,3.1007024228342386E-4
2,2.8928294308896193E-4,1.153833459369612E-4
2,3.1176324341277047E-4,1.3975822458875186E-4
2,2.7845401750636943E-4,2.1742204764941156E-4
2,2.6281414144116086E-4,4.811643956196365E-4
2,2.714996064130614E-4,1.976674546445219E-4
2,2.7901540990710665E-4,1.6985528024086811E-4
4,4.995948345975713E-4,0.0013368646501465532
2,2.9173873350611803E-4,5.477149592155814E-5
4,4.830749482252228E-4,0.0018710552428239952
2,2.930792765025299E-4,1.279040421536635E-4
2,2.8457069859246143E-4,1.4171936489799062E-4
2,2.8073526852877235E-4,5.4132546232465614E-5
2,2.690788749111441E-4,2.973883153813688E-4
2,2.851187836603695E-4,9.547001344820143E-5
3,3.9228358719929933E-4,5.988426725199077E-4
3,3.985048148859037E-4,2.1995807383591592E-4
3,4.0143626686492975E-4,5.738706483481863E-4
2,2.808167474439872E-4,2.9843802482114253E-4
2,2.977213319902981E-4,2.9544227541919203E-5
3,3.9737559235694686E-4,4.449135488094158E-4
2,2.975859028485786E-4,1.1386191077696434E-4
2,2.828264446339095E-4,8.529985454658735E-5
2,2.8395243047417683E-4,4.58574519409613E-5
3,4.0525860908248993E-4,4.857118304068316E-4
2,2.739016675759613E-4,8.584783863104495E-5
2,2.5539191624799034E-4,7.471531227284688E-4
2,3.06873957921114E-4,4.9493979043176264E-5
4,5.087884119637591E-4,5.884701889463448E-4
2,2.6881541601084003E-4,3.209362523467726E-4
2,2.8528465109486055E-4,1.3696761287614116E-4
2,2.934137926896469E-4,4.5943377606479834E-5
2,2.9989548583349334E-4,4.2889127036281385E-5
2,2.747746116627399E-4,1.7117864739750482E-4
2,2.911174283243078E-4,6.411250346484791E-5
2,2.9928911264300696E-4,8.812974852249901E-5
2,3.0728934086372167E-4,5.023737625332541E-5
2,2.872397723573702E-4,3.626037269676295E-5
2,2.9397308980319445E-4,8.063371182581289E-5
2,2.651131974083217E-4,3.377507673938876E-4
2,2.639065026463861E-4,1.1495382462365858E-4
3,4.025780827492695E-4,6.947906281592009E-4
